valid_time,latitude,longitude,number,expver,temperature
2016-04-30 00:00:00,56.249999999999986,-111.45000000000003,0,0001,290.042
2016-04-30 00:00:00,56.249999999999986,-111.35000000000004,0,0001,289.84106
2016-04-30 00:00:00,56.249999999999986,-111.25000000000004,0,0001,289.7873
2016-04-30 00:00:00,56.249999999999986,-111.15000000000005,0,0001,289.92676
2016-04-30 00:00:00,56.249999999999986,-111.05000000000005,0,0001,290.31982
2016-04-30 00:00:00,56.249999999999986,-110.95000000000006,0,0001,290.74695
2016-04-30 00:00:00,56.249999999999986,-110.85000000000007,0,0001,291.02582
2016-04-30 00:00:00,56.249999999999986,-110.75,0,0001,291.2199
2016-04-30 00:00:00,56.149999999999984,-112.05,0,0001,290.14777
2016-04-30 00:00:00,56.149999999999984,-111.95,0,0001,290.0537
2016-04-30 00:00:00,56.149999999999984,-111.85000000000001,0,0001,289.85474
2016-04-30 00:00:00,56.149999999999984,-111.75000000000001,0,0001,289.7834
2016-04-30 00:00:00,56.149999999999984,-111.65000000000002,0,0001,289.81458
2016-04-30 00:00:00,56.149999999999984,-111.55000000000003,0,0001,289.73553
2016-04-30 00:00:00,56.149999999999984,-111.45000000000003,0,0001,289.70435
2016-04-30 00:00:00,56.149999999999984,-111.35000000000004,0,0001,289.50305
2016-04-30 00:00:00,56.149999999999984,-111.25000000000004,0,0001,289.46796
2016-04-30 00:00:00,56.149999999999984,-111.15000000000005,0,0001,289.60773
2016-04-30 00:00:00,56.149999999999984,-111.05000000000005,0,0001,289.93542
2016-04-30 00:00:00,56.149999999999984,-110.95000000000006,0,0001,290.36383
2016-04-30 00:00:00,56.149999999999984,-110.85000000000007,0,0001,290.7998
2016-04-30 00:00:00,56.149999999999984,-110.75,0,0001,290.9945
2016-04-30 00:00:00,56.05,-112.05,0,0001,289.71393
2016-04-30 00:00:00,56.05,-111.95,0,0001,289.5559
2016-04-30 00:00:00,56.05,-111.85000000000001,0,0001,289.35663
2016-04-30 00:00:00,56.05,-111.75000000000001,0,0001,289.37122
2016-04-30 00:00:00,56.05,-111.65000000000002,0,0001,289.40265
2016-04-30 00:00:00,56.05,-111.55000000000003,0,0001,289.4572
2016-04-30 00:00:00,56.05,-111.45000000000003,0,0001,289.42596
2016-04-30 00:00:00,56.05,-111.35000000000004,0,0001,289.39667
2016-04-30 00:00:00,56.05,-111.25000000000004,0,0001,289.36157
2016-04-30 00:00:00,56.05,-111.15000000000005,0,0001,289.5537
2016-04-30 00:00:00,56.05,-111.05000000000005,0,0001,289.88232
2016-04-30 00:00:00,56.05,-110.95000000000006,0,0001,290.3495
2016-04-30 00:00:00,56.05,-110.85000000000007,0,0001,290.78656
2016-04-30 00:00:00,56.05,-110.75,0,0001,290.98553
2016-04-30 01:00:00,57.35,-112.05,0,0001,290.2553
2016-04-30 01:00:00,57.35,-111.95,0,0001,290.9726
2016-04-30 01:00:00,57.35,-111.85000000000001,0,0001,291.25342
2016-04-30 01:00:00,57.35,-111.75000000000001,0,0001,291.6383
2016-04-30 01:00:00,57.35,-111.65000000000002,0,0001,291.70758
2016-04-30 01:00:00,57.35,-111.55000000000003,0,0001,291.69983
2016-04-30 01:00:00,57.35,-111.45000000000003,0,0001,291.69305
2016-04-30 01:00:00,57.35,-111.35000000000004,0,0001,291.5434
2016-04-30 01:00:00,57.35,-111.25000000000004,0,0001,291.34937
2016-04-30 01:00:00,57.35,-111.15000000000005,0,0001,291.33624
2016-04-30 01:00:00,57.35,-111.05000000000005,0,0001,291.01147
2016-04-30 01:00:00,57.35,-110.95000000000006,0,0001,290.8606
2016-04-30 01:00:00,57.35,-110.85000000000007,0,0001,290.6012
2016-04-30 01:00:00,57.35,-110.75,0,0001,290.37354
2016-04-30 01:00:00,57.25,-112.05,0,0001,291.04663
2016-04-30 01:00:00,57.25,-111.95,0,0001,291.24268
2016-04-30 01:00:00,57.25,-111.85000000000001,0,0001,291.5241
2016-04-30 01:00:00,57.25,-111.75000000000001,0,0001,291.6548
2016-04-30 01:00:00,57.25,-111.65000000000002,0,0001,291.72437
2016-04-30 01:00:00,57.25,-111.55000000000003,0,0001,291.82092
2016-04-30 01:00:00,57.25,-111.45000000000003,0,0001,291.81403
